reference	start	end	pvalue
chr2:198288673-198299720	5814	5944	-35.9265675139
chr2:198288673-198299720	5946	5981	-9.87294985115
chr2:198288673-198299720	5983	6475	-135.204563239
chr2:198288673-198299720	6477	6544	-18.6489052744
chr2:198288673-198299720	6546	6551	-1.64549164186
chr2:198288673-198299720	6559	6560	-0.548497213953
chr2:198288673-198299720	6574	6575	-0.548497213953
chr2:198288673-198299720	6577	6578	-0.548497213953
chr2:198288673-198299720	6580	6608	-7.95320960231
chr2:198288673-198299720	6610	6636	-7.40471238836
chr2:198288673-198299720	6638	6640	-0.822745820929
chr2:198288673-198299720	6642	6649	-2.19398885581
chr2:198288673-198299720	6655	6656	-0.548497213953
chr2:198288673-198299720	6658	6662	-1.37124303488
chr2:198288673-198299720	6664	6669	-1.64549164186
chr2:198288673-198299720	6671	6674	-1.09699442791
chr2:198288673-198299720	6679	6692	-3.83948049767
chr2:198288673-198299720	6694	6696	-0.822745820929
chr2:198288673-198299720	6698	6699	-0.548497213953
chr2:198288673-198299720	6701	6739	-10.6956956721
chr2:198288673-198299720	6750	6752	-0.822745820929
chr2:198288673-198299720	6759	6763	-1.37124303488
chr2:198288673-198299720	6765	6775	-3.01673467674
chr2:198288673-198299720	6777	6781	-1.37124303488
chr2:198288673-198299720	6783	6792	-2.74248606976
chr2:198288673-198299720	6796	6800	-1.37124303488
chr2:198288673-198299720	6802	6941	-38.3948049767
chr2:198288673-198299720	6943	7136	-53.2042297534
chr2:198288673-198299720	7138	7139	-0.548497213953
chr2:198288673-198299720	7141	7142	-0.548497213953
chr2:198288673-198299720	7151	7158	-2.19398885581
chr2:198288673-198299720	7160	7161	-0.548497213953
chr2:198288673-198299720	7164	7168	-1.37124303488
chr2:198288673-198299720	7171	7197	-7.40471238836
chr2:198288673-198299720	7199	7219	-5.7592207465
chr2:198288673-198299720	7241	7243	-0.822745820929
chr2:198288673-198299720	7247	7248	-0.548497213953
chr2:198288673-198299720	7252	7258	-1.91974024883
chr2:198288673-198299720	7260	7270	-3.01673467674
chr2:198288673-198299720	7272	7334	-17.2776622395
chr2:198288673-198299720	7337	7342	-1.64549164186
chr2:198288673-198299720	7346	7348	-0.822745820929
chr2:198288673-198299720	7352	7359	-2.19398885581
chr2:198288673-198299720	7363	7373	-3.01673467674
chr2:198288673-198299720	7375	7394	-5.48497213953
chr2:198288673-198299720	7397	7402	-1.64549164186
chr2:198288673-198299720	7408	7413	-1.64549164186
chr2:198288673-198299720	7415	7423	-2.46823746279
chr2:198288673-198299720	7425	7441	-4.6622263186
chr2:198288673-198299720	7443	7463	-5.7592207465
chr2:198288673-198299720	7465	7468	-1.09699442791
chr2:198288673-198299720	7470	7509	-10.9699442791
chr2:198288673-198299720	7511	7950	-120.66938707
chr2:198288673-198299720	7952	7955	-1.09699442791
chr2:198288673-198299720	7957	7960	-1.09699442791
chr2:198288673-198299720	7963	7967	-1.37124303488
chr2:198288673-198299720	7969	8022	-14.8094247767
chr2:198288673-198299720	8024	8055	-8.77595542324
chr2:198288673-198299720	8057	8117	-16.7291650256
chr2:198288673-198299720	8119	8182	-17.5519108465
chr2:198288673-198299720	8184	8596	-113.264674681
chr2:198288673-198299720	8598	8638	-11.244192886
chr2:198288673-198299720	8641	8643	-0.822745820929
chr2:198288673-198299720	8659	8660	-0.548497213953
chr2:198288673-198299720	8666	8667	-0.548497213953
chr2:198288673-198299720	8687	8690	-1.09699442791
chr2:198288673-198299720	8708	8709	-0.548497213953
chr2:198288673-198299720	8716	8720	-1.37124303488
chr2:198288673-198299720	8724	8725	-0.548497213953
chr2:198288673-198299720	8728	8729	-0.548497213953
chr2:198288673-198299720	8731	8744	-3.83948049767
chr2:198288673-198299720	8746	8842	-26.6021148767
chr2:198288673-198299720	8844	8849	-1.64549164186
chr2:198288673-198299720	8851	9107	-70.4818919929
chr2:198288673-198299720	9109	9369	-71.5788864208
chr2:198288673-198299720	9371	9900	-145.351761697
chr2:198288673-198299720	9902	9981	-21.9398885581
chr2:198288673-198299720	9983	10306	-88.8565486603
chr2:198288673-198299720	10308	10586	-76.5153613464
NM_001005526	2	7	-11.7998419257
NM_001005526	9	10	-3.9332806419
NM_001005526	12	14	-5.89992096285
NM_001005526	19	20	-3.9332806419
NM_001005526	26	29	-7.8665612838
NM_001005526	38	39	-3.9332806419
NM_001005526	48	49	-3.9332806419
NM_001005526	65	67	-5.89992096285
NM_001005526	82	85	-7.8665612838
NM_001005526	98	99	-3.9332806419
NM_001005526	110	111	-3.9332806419
NM_001005526	156	158	-5.89992096285
NM_001005526	166	167	-3.9332806419
NM_001005526	267	268	-3.9332806419
NM_001005526	333	334	-3.9332806419
NM_001005526	349	350	-3.9332806419
NM_001005526	423	434	-23.5996838514
NM_001005526	436	438	-5.89992096285
NM_001005526	443	451	-17.6997628885
NM_001005526	454	459	-11.7998419257
NM_001005526	462	463	-3.9332806419
NM_001005526	468	473	-11.7998419257
NM_001005526	476	478	-5.89992096285
NM_001005526	481	484	-7.8665612838
NM_001005526	489	491	-5.89992096285
NM_001005526	493	494	-3.9332806419
NM_001005526	496	497	-3.9332806419
NM_001005526	509	512	-7.8665612838
NM_001005526	515	516	-3.9332806419
NM_001005526	524	526	-5.89992096285
NM_001005526	531	535	-9.83320160474
NM_001005526	540	542	-5.89992096285
NM_001005526	547	549	-5.89992096285
NM_001005526	552	555	-7.8665612838
NM_001005526	557	566	-19.6664032095
NM_012433	2	7	-39.8267476196
NM_012433	9	10	-13.2755825399
NM_012433	12	14	-19.9133738098
NM_012433	19	20	-13.2755825399
NM_012433	26	29	-26.5511650797
NM_012433	38	39	-13.2755825399
NM_012433	48	49	-13.2755825399
NM_012433	65	67	-19.9133738098
NM_012433	82	85	-26.5511650797
NM_012433	98	99	-13.2755825399
NM_012433	110	111	-13.2755825399
NM_012433	156	158	-19.9133738098
NM_012433	166	167	-13.2755825399
NM_012433	267	268	-13.2755825399
NM_012433	333	334	-13.2755825399
NM_012433	349	350	-13.2755825399
NM_012433	453	456	-26.5511650797
NM_012433	502	503	-13.2755825399
NM_012433	512	513	-13.2755825399
NM_012433	524	525	-13.2755825399
NM_012433	538	540	-19.9133738098
NM_012433	580	581	-13.2755825399
NM_012433	600	601	-13.2755825399
NM_012433	631	632	-13.2755825399
NM_012433	680	682	-19.9133738098
NM_012433	738	739	-13.2755825399
NM_012433	783	784	-13.2755825399
NM_012433	882	883	-13.2755825399
NM_012433	994	997	-26.5511650797
NM_012433	1001	1002	-13.2755825399
NM_012433	1036	1037	-13.2755825399
NM_012433	1108	1109	-13.2755825399
NM_012433	1153	1154	-13.2755825399
NM_012433	1175	1176	-13.2755825399
NM_012433	1193	1194	-13.2755825399
NM_012433	1249	1250	-13.2755825399
NM_012433	1267	1268	-13.2755825399
NM_012433	1270	1271	-13.2755825399
NM_012433	1277	1278	-13.2755825399
NM_012433	1301	1302	-13.2755825399
NM_012433	1329	1330	-13.2755825399
NM_012433	1336	1337	-13.2755825399
NM_012433	1347	1348	-13.2755825399
NM_012433	1355	1356	-13.2755825399
NM_012433	1389	1390	-13.2755825399
NM_012433	1410	1411	-13.2755825399
NM_012433	1436	1437	-13.2755825399
NM_012433	1443	1444	-13.2755825399
NM_012433	1446	1447	-13.2755825399
NM_012433	1449	1450	-13.2755825399
NM_012433	1489	1490	-13.2755825399
NM_012433	1517	1518	-13.2755825399
NM_012433	1550	1551	-13.2755825399
NM_012433	1555	1558	-26.5511650797
NM_012433	1572	1575	-26.5511650797
NM_012433	1586	1587	-13.2755825399
NM_012433	1610	1612	-19.9133738098
NM_012433	1745	1746	-13.2755825399
NM_012433	1777	1778	-13.2755825399
NM_012433	1793	1794	-13.2755825399
NM_012433	1796	1797	-13.2755825399
NM_012433	1852	1855	-26.5511650797
NM_012433	1889	1891	-19.9133738098
NM_012433	1902	1903	-13.2755825399
NM_012433	1924	1925	-13.2755825399
NM_012433	1966	1967	-13.2755825399
NM_012433	1994	1995	-13.2755825399
NM_012433	2060	2061	-13.2755825399
NM_012433	2073	2074	-13.2755825399
NM_012433	2100	2101	-13.2755825399
NM_012433	2123	2125	-19.9133738098
NM_012433	2127	2128	-13.2755825399
NM_012433	2172	2173	-13.2755825399
NM_012433	2257	2258	-13.2755825399
NM_012433	2264	2265	-13.2755825399
NM_012433	2301	2302	-13.2755825399
NM_012433	2310	2311	-13.2755825399
NM_012433	2319	2321	-19.9133738098
NM_012433	2328	2329	-13.2755825399
NM_012433	2360	2361	-13.2755825399
NM_012433	2369	2370	-13.2755825399
NM_012433	2445	2446	-13.2755825399
NM_012433	2461	2462	-13.2755825399
NM_012433	2497	2498	-13.2755825399
NM_012433	2516	2517	-13.2755825399
NM_012433	2549	2552	-26.5511650797
NM_012433	2556	2557	-13.2755825399
NM_012433	2575	2576	-13.2755825399
NM_012433	2613	2616	-26.5511650797
NM_012433	2782	2784	-19.9133738098
NM_012433	2793	2795	-19.9133738098
NM_012433	2805	2806	-13.2755825399
NM_012433	2816	2817	-13.2755825399
NM_012433	2918	2919	-13.2755825399
NM_012433	2964	2966	-19.9133738098
NM_012433	3035	3036	-13.2755825399
NM_012433	3038	3039	-13.2755825399
NM_012433	3058	3059	-13.2755825399
NM_012433	3069	3070	-13.2755825399
NM_012433	3103	3104	-13.2755825399
NM_012433	3107	3109	-19.9133738098
NM_012433	3145	3147	-19.9133738098
NM_012433	3306	3308	-19.9133738098
NM_012433	3346	3347	-13.2755825399
NM_012433	3352	3354	-19.9133738098
NM_012433	3398	3399	-13.2755825399
NM_012433	3413	3414	-13.2755825399
NM_012433	3427	3429	-19.9133738098
NM_012433	3441	3443	-19.9133738098
NM_012433	3461	3462	-13.2755825399
NM_012433	3481	3482	-13.2755825399
NM_012433	3519	3520	-13.2755825399
NM_012433	3654	3656	-19.9133738098
NM_012433	3666	3667	-13.2755825399
NM_012433	3751	3753	-19.9133738098
NM_012433	3792	3793	-13.2755825399
NM_012433	3814	3816	-19.9133738098
NM_012433	3833	3834	-13.2755825399
NM_012433	3863	3867	-33.1889563497
NM_012433	3897	3898	-13.2755825399
NM_012433	3907	3908	-13.2755825399
NM_012433	3910	3914	-33.1889563497
NM_012433	3916	3917	-13.2755825399
NM_012433	3919	3922	-26.5511650797
NM_012433	3924	3928	-33.1889563497
NM_012433	3932	3933	-13.2755825399
NM_012433	3943	3944	-13.2755825399
NM_012433	3956	3957	-13.2755825399
NM_012433	3959	3962	-26.5511650797
NM_012433	3967	3970	-26.5511650797
NM_012433	3981	3982	-13.2755825399
NM_012433	3984	3985	-13.2755825399
NM_012433	3987	3990	-26.5511650797
NM_012433	3993	3994	-13.2755825399
NM_012433	3996	3997	-13.2755825399
NM_012433	4003	4004	-13.2755825399
NM_012433	4008	4011	-26.5511650797
NM_012433	4013	4015	-19.9133738098
NM_012433	4020	4022	-19.9133738098
NM_012433	4034	4035	-13.2755825399
NM_012433	4050	4052	-19.9133738098
NM_012433	4070	4072	-19.9133738098
NM_012433	4079	4080	-13.2755825399
NM_012433	4084	4085	-13.2755825399
NM_012433	4088	4089	-13.2755825399
NM_012433	4107	4108	-13.2755825399
NM_012433	4132	4134	-19.9133738098
NM_012433	4146	4155	-66.3779126993
NM_012433	4158	4160	-19.9133738098
NM_012433	4163	4169	-46.4645388895
NM_012433	4180	4182	-19.9133738098
NM_012433	4186	4192	-46.4645388895
NM_012433	4194	4196	-19.9133738098
NM_012433	4198	4200	-19.9133738098
NM_012433	4203	4213	-73.0157039693
NM_012433	4217	4220	-26.5511650797
NM_012433	4222	4228	-46.4645388895
