reference	start	end	pvalue
NM_012433	2551	2552	-3.60758218184
NM_012433	2556	2557	-3.60758218184
NM_012433	2562	2563	-3.60758218184
NM_012433	2568	2569	-3.60758218184
NM_012433	2604	2605	-3.60758218184
NM_012433	2612	2614	-5.41137327277
NM_012433	2624	2625	-3.60758218184
NM_012433	2627	2628	-3.60758218184
NM_012433	2649	2656	-14.4303287274
NM_012433	2672	2673	-3.60758218184
NM_012433	2687	2689	-5.41137327277
NM_012433	2725	2726	-3.60758218184
NM_012433	2748	2750	-5.41137327277
NM_012433	2752	2753	-3.60758218184
NM_012433	2774	2775	-3.60758218184
NM_012433	2785	2786	-3.60758218184
NM_012433	2789	2792	-7.21516436369
NM_012433	2794	2795	-3.60758218184
NM_012433	2805	2808	-7.21516436369
NM_012433	2812	2813	-3.60758218184
NM_012433	2818	2820	-5.41137327277
NM_012433	2838	2839	-3.60758218184
NM_012433	2857	2858	-3.60758218184
NM_012433	2869	2870	-3.60758218184
NM_012433	2872	2873	-3.60758218184
NM_012433	2877	2878	-3.60758218184
NM_012433	2884	2885	-3.60758218184
NM_012433	2888	2891	-7.21516436369
NM_012433	2923	2926	-7.21516436369
NM_012433	2928	2929	-3.60758218184
NM_012433	2936	2937	-3.60758218184
NM_012433	2940	2941	-3.60758218184
NM_012433	2946	2949	-7.21516436369
NM_012433	2964	2966	-5.41137327277
NM_012433	2971	2972	-3.60758218184
NM_012433	2976	2980	-9.01895545461
NM_012433	2987	2988	-3.60758218184
NM_012433	3001	3002	-3.60758218184
NM_012433	3005	3006	-3.60758218184
NM_012433	3011	3012	-3.60758218184
NM_012433	3023	3024	-3.60758218184
NM_012433	3033	3034	-3.60758218184
NM_012433	3038	3040	-5.41137327277
NM_012433	3055	3056	-3.60758218184
NM_012433	3071	3072	-3.60758218184
NM_012433	3082	3083	-3.60758218184
NM_012433	3090	3091	-3.60758218184
NM_012433	3103	3105	-5.41137327277
NM_012433	3107	3109	-5.41137327277
NM_012433	3114	3116	-5.41137327277
NM_012433	3173	3176	-7.21516436369
NM_012433	3184	3186	-5.41137327277
NM_012433	3191	3192	-3.60758218184
NM_012433	3227	3228	-3.60758218184
NM_012433	3248	3249	-3.60758218184
NM_012433	3251	3252	-3.60758218184
NM_012433	3264	3267	-7.21516436369
NM_012433	3272	3273	-3.60758218184
NM_012433	3297	3298	-3.60758218184
NM_012433	3346	3347	-3.60758218184
NM_012433	3352	3354	-5.41137327277
NM_012433	3357	3358	-3.60758218184
NM_012433	3360	3363	-7.21516436369
NM_012433	3384	3385	-3.60758218184
NM_012433	3402	3403	-3.60758218184
NM_012433	3411	3414	-7.21516436369
NM_012433	3419	3422	-7.21516436369
NM_012433	3425	3428	-7.21516436369
NM_012433	3442	3447	-10.8227465455
NM_012433	3451	3452	-3.60758218184
NM_012433	3461	3462	-3.60758218184
NM_012433	3473	3475	-5.41137327277
NM_012433	3505	3506	-3.60758218184
NM_012433	3519	3520	-3.60758218184
NM_012433	3522	3523	-3.60758218184
NM_012433	3527	3528	-3.60758218184
NM_012433	3548	3550	-5.41137327277
NM_012433	3572	3574	-5.41137327277
NM_012433	3602	3603	-3.60758218184
NM_012433	3615	3616	-3.60758218184
NM_012433	3631	3636	-10.8227465455
NM_012433	3653	3655	-5.41137327277
NM_012433	3662	3663	-3.60758218184
NM_012433	3675	3676	-3.60758218184
NM_012433	3678	3679	-3.60758218184
NM_012433	3689	3691	-5.41137327277
NM_012433	3714	3715	-3.60758218184
NM_012433	3737	3738	-3.60758218184
NM_012433	3760	3761	-3.60758218184
NM_012433	3795	3796	-3.60758218184
NM_012433	3801	3802	-3.60758218184
NM_012433	3804	3805	-3.60758218184
NM_012433	3807	3809	-5.41137327277
NM_012433	3813	3821	-16.2341198183
NM_012433	3835	3837	-5.41137327277
NM_012433	3839	3840	-3.60758218184
NM_012433	3865	3868	-7.21516436369
NM_012433	3885	3886	-3.60758218184
NM_012433	3906	3911	-10.8227465455
NM_012433	3913	3914	-3.60758218184
NM_012433	3917	3918	-3.60758218184
NM_012433	3920	3921	-3.60758218184
NM_012433	3924	3928	-9.01895545461
NM_012433	3932	3936	-9.01895545461
NM_012433	3939	3940	-3.60758218184
NM_012433	3956	3957	-3.60758218184
NM_012433	3968	3970	-5.41137327277
NM_012433	3973	3974	-3.60758218184
NM_012433	3978	3980	-5.41137327277
NM_012433	3985	3987	-5.41137327277
NM_012433	3996	3997	-3.60758218184
NM_012433	4002	4004	-5.41137327277
NM_012433	4007	4008	-3.60758218184
NM_012433	4010	4011	-3.60758218184
NM_012433	4013	4015	-5.41137327277
NM_012433	4044	4045	-3.60758218184
NM_012433	4049	4053	-9.01895545461
NM_012433	4055	4056	-3.60758218184
NM_012433	4078	4080	-5.41137327277
NM_012433	4095	4097	-5.41137327277
NM_012433	4114	4115	-3.60758218184
NM_012433	4118	4119	-3.60758218184
NM_012433	4129	4130	-3.60758218184
NM_012433	4132	4134	-5.41137327277
NM_012433	4147	4156	-18.0379109092
NM_012433	4160	4161	-3.60758218184
NM_012433	4164	4169	-10.8227465455
NM_012433	4172	4174	-5.41137327277
NM_012433	4180	4189	-18.0379109092
NM_012433	4191	4193	-5.41137327277
NM_012433	4200	4206	-12.6265376365
NM_012433	4208	4211	-7.21516436369
NM_012433	4223	4226	-7.21516436369
NM_012433	4228	4234	-12.6265376365
NM_012433	4236	4238	-5.41137327277
