reference	start	end	pvalue
NM_012433	3038	3039	-4.62178263771
NM_012433	3044	3045	-4.62178263771
NM_012433	3058	3059	-4.62178263771
NM_012433	3063	3064	-4.62178263771
NM_012433	3069	3070	-4.62178263771
NM_012433	3098	3099	-4.62178263771
NM_012433	3103	3104	-4.62178263771
NM_012433	3107	3108	-4.62178263771
NM_012433	3124	3125	-4.62178263771
NM_012433	3141	3142	-4.62178263771
NM_012433	3145	3146	-4.62178263771
NM_012433	3150	3152	-6.93267395656
NM_012433	3172	3174	-6.93267395656
NM_012433	3196	3197	-4.62178263771
NM_012433	3225	3227	-6.93267395656
NM_012433	3231	3232	-4.62178263771
NM_012433	3251	3253	-6.93267395656
NM_012433	3271	3273	-6.93267395656
NM_012433	3286	3287	-4.62178263771
NM_012433	3304	3305	-4.62178263771
NM_012433	3323	3325	-6.93267395656
NM_012433	3343	3344	-4.62178263771
NM_012433	3346	3348	-6.93267395656
NM_012433	3352	3354	-6.93267395656
NM_012433	3426	3428	-6.93267395656
NM_012433	3446	3447	-4.62178263771
NM_012433	3451	3452	-4.62178263771
NM_012433	3461	3462	-4.62178263771
NM_012433	3467	3468	-4.62178263771
NM_012433	3486	3487	-4.62178263771
NM_012433	3508	3509	-4.62178263771
NM_012433	3515	3516	-4.62178263771
NM_012433	3518	3519	-4.62178263771
NM_012433	3528	3529	-4.62178263771
NM_012433	3568	3570	-6.93267395656
NM_012433	3573	3574	-4.62178263771
NM_012433	3595	3596	-4.62178263771
NM_012433	3622	3623	-4.62178263771
NM_012433	3642	3643	-4.62178263771
NM_012433	3645	3646	-4.62178263771
NM_012433	3663	3665	-6.93267395656
NM_012433	3689	3690	-4.62178263771
NM_012433	3714	3715	-4.62178263771
NM_012433	3732	3733	-4.62178263771
NM_012433	3737	3738	-4.62178263771
NM_012433	3745	3746	-4.62178263771
NM_012433	3760	3761	-4.62178263771
NM_012433	3790	3793	-9.24356527542
NM_012433	3807	3809	-6.93267395656
NM_012433	3813	3815	-6.93267395656
NM_012433	3819	3821	-6.93267395656
NM_012433	3843	3844	-4.62178263771
NM_012433	3848	3849	-4.62178263771
NM_012433	3891	3893	-6.93267395656
NM_012433	3903	3908	-13.8653479131
NM_012433	3910	3911	-4.62178263771
NM_012433	3916	3919	-9.24356527542
NM_012433	3926	3928	-6.93267395656
NM_012433	3931	3933	-6.93267395656
NM_012433	3936	3937	-4.62178263771
NM_012433	3956	3960	-11.5544565943
NM_012433	3968	3969	-4.62178263771
NM_012433	3973	3974	-4.62178263771
NM_012433	3983	3987	-11.5544565943
NM_012433	4004	4005	-4.62178263771
NM_012433	4007	4011	-11.5544565943
NM_012433	4013	4015	-6.93267395656
NM_012433	4020	4022	-6.93267395656
NM_012433	4044	4045	-4.62178263771
NM_012433	4051	4052	-4.62178263771
NM_012433	4072	4073	-4.62178263771
NM_012433	4079	4081	-6.93267395656
NM_012433	4118	4119	-4.62178263771
NM_012433	4126	4128	-6.93267395656
NM_012433	4145	4156	-27.7306958263
NM_012433	4158	4161	-9.24356527542
NM_012433	4163	4164	-4.62178263771
NM_012433	4166	4169	-9.24356527542
NM_012433	4178	4182	-11.5544565943
NM_012433	4184	4193	-23.1089131885
NM_012433	4202	4211	-23.1089131885
NM_012433	4213	4214	-4.62178263771
NM_012433	4218	4220	-6.93267395656
NM_012433	4224	4225	-4.62178263771
NM_012433	4227	4228	-4.62178263771
NM_012433	4230	4238	-20.7980218697
